id,type,issuer,maturity_date,indexer,rate,rate_text,min_application,rating,source_sheet,imported_at
45703c69f79940ebaa360a5eedeb7987,CDB,Banco da China,2026-03-31,%CDI,0.95,,10000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
aeca06a8093642b2b6b1c37bee75ac17,CDB,Banco da China,2026-06-30,%CDI,0.96,,10000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
364ba2fd6f0b4a8ca532405965f5cda4,CDB,Banco da China,2026-12-31,%CDI,0.9649999999999999,,10000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
dd3b4a0c66a54b9fbf17842ff708b66b,LCI,Banco Bari,2029-12-31,IPCA,0.059000000000000004,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
391e8178675349d18aeb1c17a4d4aec1,CDB,Banco Bari,2027-12-30,%CDI,1.02,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
6c9d3a5d236c452d82bc12806b1bdcc8,CDB,Banco Bari,2027-12-30,PRE,0.136,,1000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
b62567427be847c494c45dbd11e48e18,LCA,Banco Bocom,2026-12-28,PRE,0.11289999999999999,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
3574ffb5828f498d81a5e300dd0cd588,LCA,Banco Bocom,2026-07-02,%CDI,0.795,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
56faea024db9414f9204e0d3ad3a10f7,LCA,Banco Bocom,2026-10-06,%CDI,0.835,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
de032ef98e654f24b244a454a13a9521,LCA,Banco Bocom,2026-12-28,%CDI,0.85,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
cbfdab81723d4bdf808b22be072aa535,LCA,Banco Bocom,2026-07-02,PRE,0.11349999999999999,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
4d0426866b3e438f896758aa19e96292,LCA,Banco Bocom,2026-10-06,PRE,0.1131,,50000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
9ea1074cb7d542698311b5c8f341a866,CDB,Bank of China Múltiplo,2026-07-02,%CDI,0.9889999999999999,,100000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
a809582295b3490098a04f68a3391a41,CDB,Bank of China Múltiplo,2026-10-01,%CDI,0.9915,,100000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
31ab0fe9c1de474886b6576d800813ed,LCA,Bank of China Múltiplo,2026-07-02,%CDI,0.885,,10000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
44fe975a58b14c4eb005e04874104aeb,CDB,Bank of China Múltiplo,2026-12-30,%CDI,0.9940000000000001,,100000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
819e9060921c4593855775399be9556f,LCA,Bank of China Múltiplo,2026-10-01,%CDI,0.8875,,10000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
63f28c4068404114a5ec14faa23004e2,LCA,Bank of China Múltiplo,2026-12-30,%CDI,0.89,,10000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
7659cfdfd13243a2b511212bcc11cb59,LCA,Bank of China Múltiplo,2027-06-23,%CDI,0.8925,,10000.0,-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
64efd7bad9944c5bb95a388b42c8a272,CDB,Banco Daycoval,2026-01-29,%CDI,0.97,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
9fd02ce37f004125b80fafcafd481b40,CDB,Banco Daycoval,2026-03-02,%CDI,0.97,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
5a43470c0aca4a01a0c60c6e20c810ea,CDB,Banco Daycoval,2026-03-30,%CDI,0.9749999999999999,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
246d734c06ad45f89b00d869098ce7c4,CDB,Banco Daycoval,2026-04-29,%CDI,0.9749999999999999,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
c4827da9d905407da2d1b458f4e7b111,CDB,Banco Daycoval,2026-06-29,%CDI,0.98,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
a43d41fe481a4488b52238c040f6902f,CDB,Banco Daycoval,2026-12-30,%CDI,0.98,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
11aa6b3476414256b62e13987fb445df,CDB,Banco Daycoval,2027-06-30,%CDI,0.98,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
ee1edcd599be4abd8c4ba5ec4c76d82a,CDB,Banco Daycoval,2027-12-30,%CDI,0.98,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
09b6e5854cb14a0082864edfb2a79ed1,CDB,Banco Daycoval,2028-06-30,%CDI,0.98,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
e4739506b33f434c8289f6a4cf912727,CDB,Banco Daycoval,2029-01-02,%CDI,0.98,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
ad3abc457f244d4b8927bad74f370c6f,CDB,Banco Daycoval,2029-12-31,%CDI,0.98,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
e4b982201ecc4600836a782482883136,CDB,Banco Daycoval,2030-12-30,%CDI,0.98,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
9ee42ff11f3b4495975baa79f0fde413,CDB,Banco Daycoval,2031-12-30,%CDI,0.98,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
4ea33b1a7c82405abb7840283b4c31da,CDB,Banco Daycoval,2026-01-29,PRE,0.145,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
491941573bc4468ebf17ea745da5b242,CDB,Banco Daycoval,2026-03-02,PRE,0.1446,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
f9a9696f37eb4517b5bafb9ffdca6a51,CDB,Banco Daycoval,2026-03-30,PRE,0.1451,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
47ef355475f845c6bd512a5e76bb6bb1,CDB,Banco Daycoval,2026-04-29,PRE,0.1445,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
cbba523f0b8a4f64ba8aef23ba2dae01,CDB,Banco Daycoval,2026-06-29,PRE,0.1431,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
8da4379df3fe4aff8bcd2c8a71e4a288,CDB,Banco Daycoval,2026-12-30,PRE,0.1359,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
498e337190024debbad2c36824e13609,CDB,Banco Daycoval,2027-06-30,PRE,0.1313,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
a54ce422a7804c0cb16e9d363f4ee5f3,CDB,Banco Daycoval,2027-12-30,PRE,0.1292,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
cf31fa712abb49139da980b4f640bf4b,CDB,Banco Daycoval,2028-06-30,PRE,0.129,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
2e2a78cfecf643df960b079f9bf85ac8,CDB,Banco Daycoval,2029-01-02,PRE,0.1295,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
157593f986384e2f9208c3a08001d85c,CDB,Banco Daycoval,2029-12-31,PRE,0.1311,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
d323fb88cbd24b81a9159d18103ecc9d,CDB,Banco Daycoval,2030-12-30,PRE,0.1324,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
db8e1484035d4516b8d094422bf2243d,CDB,Banco Daycoval,2031-12-30,PRE,0.1334,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
0e479d79f4a3479dbeaf5f1909edf65c,CDB,Banco Daycoval,2026-12-30,IPCA,0.08739999999999998,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
32d75d7804994cd4b2d2fda5f4d72c27,CDB,Banco Daycoval,2027-06-30,IPCA,0.0788,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
3bda4515a70a49a0bc12762c2cd060cb,CDB,Banco Daycoval,2027-12-30,IPCA,0.0761,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
902be1808d5b41cf96b8076cf1e4b0d7,CDB,Banco Daycoval,2028-06-30,IPCA,0.0745,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
0f9ff687f3ed473e8314aa533a631fdc,CDB,Banco Daycoval,2029-01-02,IPCA,0.07329999999999999,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
82dfd38daa09411586f0ff5f8b00b1bb,CDB,Banco Daycoval,2029-12-31,IPCA,0.072,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
18c43ce59d264c6fa9d17327680458eb,CDB,Banco Daycoval,2030-12-30,IPCA,0.07139999999999999,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
0c920b7e565d4cbf84da0c21c5fa1cd6,CDB,Banco Daycoval,2031-12-30,IPCA,0.0712,,20000.0,AA+,Crédito bancário,2026-01-05T21:26:58.385362+00:00
27ef4e9f92b4436db5ffe2af4c2bb363,CDB,Banco Digimais,2030-12-30,PRE,0.1438,,1000.0,BBB-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
f89ade1c1d434916a8a5c45c02706805,CDB,Banco Digimais,2031-12-29,PRE,0.1463,,1000.0,BBB-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
61b0526ce55f48c89c48491f8ae48267,CDB,Banco Digimais,2026-12-30,%CDI,0.9849999999999999,,5000.0,BBB-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
629ecae360df4d07a86330a1acca6e27,CDB,Banco Digimais,2027-12-30,%CDI,1.05,,5000.0,BBB-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
477400be654542a095ebb7a1b096ab17,CDB,Banco Digimais,2028-12-29,%CDI,1.08,,5000.0,BBB-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
0abdafdc20414cd88975c9312d9d48d9,CDB,Banco Digimais,2029-12-31,%CDI,1.09,,5000.0,BBB-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
4b69aab7a7394629844b7f2c5d53d9ed,CDB,Banco Digimais,2030-12-30,%CDI,1.11,,5000.0,BBB-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
ed5b07f542454d21ac04054cf0a173e0,CDB,Banco Digimais,2031-12-29,%CDI,1.13,,5000.0,BBB-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
5cc037cf63544c2790a0371840a42e65,CDB,Banco Digimais,2027-12-30,PRE,0.1402,,1000.0,BBB-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
3d293e48fb3a4865b68cd6b999e6d2e3,CDB,Banco Digimais,2028-12-29,PRE,0.13849999999999998,,1000.0,BBB-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
ad60714a971a44399c49a375b0a54329,CDB,Banco Digimais,2029-12-31,PRE,0.1411,,1000.0,BBB-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
3a591339acbe465d8f2187bee6b82c3f,CDB,Banco Fibra,2033-12-30,%CDI,0.9849999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
f27580bb73e24d91b0a88f28aefb677e,CDB,Banco Fibra,2035-01-02,%CDI,0.9849999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
5d4332609784478e93ef1e3bf7255d59,CDB,Banco Fibra,2035-12-31,%CDI,0.9849999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
6e2b05fb825e462c9860804c1467d385,CDB,Banco Fibra,2027-01-15,IPCA,0.094,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
55235d336b2f4223abdea6bfa2cf57a7,CDB,Banco Fibra,2027-07-15,IPCA,0.08449999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
a37ce61f30f44339b6ac0e02b342f79e,CDB,Banco Fibra,2028-01-17,IPCA,0.07649999999999998,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
c9abef12e191453189940a5960c9dfdf,CDB,Banco Fibra,2028-07-17,IPCA,0.07649999999999998,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
e2d35c97fa0b4399b9ff35b7ec9922ea,CDB,Banco Fibra,2030-01-15,IPCA,0.077,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
337515f44bda47d2ab81cb953df9db67,CDB,Banco Fibra,2031-01-15,IPCA,0.07649999999999998,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
92b74bd4992c49e590b669f586275ee1,CDB,Banco Fibra,2031-07-15,IPCA,0.076,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
04f772f7bb6749a69ef57b2cc6d2113c,CDB,Banco Fibra,2032-01-15,IPCA,0.076,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
db884ec8eb2240b9be18db82c1fec8dc,CDB,Banco Fibra,2033-01-17,IPCA,0.076,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
66e47b1354bf48ab9163236989de802e,CDB,Banco Fibra,2034-01-16,IPCA,0.075,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
754cfea12c5f4023ba4ed68531f3badc,CDB,Banco Fibra,2036-01-15,IPCA,0.073,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
9cf26a2f17ba44f4a181856990a464d7,CDB,Banco Fibra,2026-12-30,CDI+,0.002,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
dba8143a67a8432287c7af9bee42bd3d,CDB,Banco Fibra,2027-06-30,CDI+,0.002,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
6d258a4a74bb43e6b5b1acc7d8681c25,CDB,Banco Fibra,2026-12-30,PRE,0.13849999999999998,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
54fa2851f3204b6da6597ed078b49461,CDB,Banco Fibra,2027-06-30,PRE,0.134,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
53f76be5d6a8442cb22b41352e06ef96,CDB,Banco Fibra,2027-12-30,PRE,0.1275,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
9b170008e8164c578b104faa311b2918,CDB,Banco Fibra,2028-06-30,PRE,0.1285,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
ad064009cbef415e8bde5e8d81d39646,CDB,Banco Fibra,2029-01-02,PRE,0.131,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
45d50464998c4ac0825280d13ebbfddd,CDB,Banco Fibra,2029-07-02,PRE,0.132,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
380f236b3cc645c09302f550e1afc2fc,CDB,Banco Fibra,2029-12-31,PRE,0.1335,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
b67572ff49be4193a257686e80339a09,CDB,Banco Fibra,2030-07-01,PRE,0.13449999999999998,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
82c863b2c8224cc1a583ea19a9c02716,CDB,Banco Fibra,2030-12-30,PRE,0.135,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
7d658e896bbe4900ae14042ef2aff354,CDB,Banco Fibra,2031-06-30,PRE,0.1355,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
e911c2d67bf24f54a036e45533419ac9,CDB,Banco Fibra,2031-12-30,PRE,0.136,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
6911cc1105204e7cb761badf9a0a2210,CDB,Banco Fibra,2032-12-30,PRE,0.1365,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
289cb6da7bab4e18bff625e0d40273bf,CDB,Banco Fibra,2033-12-30,PRE,0.1365,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
40159a4a567f44b7b15aeeb6baf9976c,CDB,Banco Fibra,2035-01-02,PRE,0.1365,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
3e9fa269d2c8466b820253521156699e,CDB,Banco Fibra,2035-12-31,PRE,0.136,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
b1d9018f6a38497784dbfe13272e80b3,CDB,Banco Fibra,2026-12-30,%CDI,0.9849999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
249ecdd3f58b4cd0bdf27c5b74ce9907,CDB,Banco Fibra,2027-06-30,%CDI,0.9849999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
39218141c0b249b0bc7722df62ce4c36,CDB,Banco Fibra,2027-12-30,%CDI,0.9549999999999998,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
a220122c2a2e481b93f723b2446972dd,CDB,Banco Fibra,2028-06-30,%CDI,0.9649999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
00c28c2229d242ddac486bfffe289511,CDB,Banco Fibra,2029-01-02,%CDI,0.9749999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
2c60919c6b5847cbb7a38505fc754dcb,CDB,Banco Fibra,2029-07-02,%CDI,0.9749999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
be98212e0bf4487188cd6ef992e6cbb7,CDB,Banco Fibra,2029-12-31,%CDI,0.9849999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
9e1c9577e0aa4613b0d075fc1e34a4b5,CDB,Banco Fibra,2030-07-01,%CDI,0.9849999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
b4a21d23a6304c888fead3f682fad331,CDB,Banco Fibra,2030-12-30,%CDI,0.9849999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
699b91286e48487b9d6ad1fd9382a529,CDB,Banco Fibra,2031-06-30,%CDI,0.9849999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
707aea2a449644d2af82b7471fe86bdb,CDB,Banco Fibra,2031-12-30,%CDI,0.9849999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
6b154e6e70d8463292bf080778209b46,CDB,Banco Fibra,2032-12-30,%CDI,0.9849999999999999,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
5ceee879df2f4eb49845e40a5ea82f35,LCA,Banco Fibra,2026-12-30,PRE,0.10300000000000001,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
48bc18ac5f344440979693545744a43a,LCA,Banco Fibra,2027-06-30,PRE,0.1,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
8c4b4e07759c4546bb8fd6423b5fdb25,LCA,Banco Fibra,2027-12-30,PRE,0.1005,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
345a977cb5f1442fbb63e89f9ac5afee,LCA,Banco Fibra,2027-12-30,%CDI,0.76,,1000.0,A-,Crédito bancário,2026-01-05T21:26:58.385362+00:00
123da798913745bea6ea8e1d75d6d574,CDB,Banco Stellantis,2026-01-29,%CDI,0.9879722702531084,,10000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
8978e9a63fbd4556b4d63dd0353e7fd5,CDB,Banco Stellantis,2026-03-02,%CDI,0.9901638626524019,,10000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
68897a259b314092abd043b19a4c3f38,CDB,Banco Stellantis,2026-03-30,%CDI,0.9916564140363602,,10000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
5d1401c881e94617aa78b441bd8260cf,CDB,Banco Stellantis,2026-04-29,%CDI,0.9953554013382163,,10000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
746a74a559db4ba7974ea5cab834a9c6,CDB,Banco Stellantis,2026-06-29,%CDI,0.9971802881081335,,10000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
196c4cfb211c4625a153ca9363a15c31,CDB,Banco Stellantis,2026-12-28,%CDI,1.0046999522649471,,10000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
09e3d0b4069349e5820c13540c421ab2,CDB,Banco Stellantis,2027-06-23,%CDI,1.00817728570131,,10000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
c1019fb1216a4e3b8c8ba5b327b9c36e,CDB,Banco Stellantis,2027-12-20,%CDI,1.010303340309496,,10000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
69ceaa68c44549bb914130ffd92e0b37,CDB,Banco Stellantis,2028-12-14,%CDI,1.022243452498785,,10000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
23a0405ffec9433883f4b0ea42ac1d85,CDB,Banco Stellantis,2029-12-10,%CDI,1.025614539767949,,10000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
346ad38f2ecc40fd8d633a65a2d61148,CDB,Goldman Sachs,2026-03-02,%CDI,0.97,,250000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
201558e0975c435cb30ef480c4f26c29,CDB,Goldman Sachs,2026-03-30,%CDI,0.98,,250000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
a7968d4946a24b689ff292b97340822c,CDB,Goldman Sachs,2026-04-29,%CDI,0.9825,,250000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
0a1097526e454c728d64554ea1b8b7ff,CDB,Goldman Sachs,2026-05-29,%CDI,0.9835,,250000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
d5acb39a853148b9a3fe134ee5011554,CDB,Goldman Sachs,2026-06-29,%CDI,0.9849999999999999,,250000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
67f55750aae84ab8b5a9b310a1be4726,CDB,Goldman Sachs,2026-09-28,%CDI,0.9875,,250000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
518f26f9ce62449487e1b15fbb46194a,CDB,Goldman Sachs,2026-01-29,%CDI,0.96,,250000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
e48001ec0bea4c47b63821d8c6cb5c17,CDB,Goldman Sachs,2026-12-30,%CDI,0.99,,250000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
f79925ea25464fc4b8e6ae93b16ceddb,CDB,Banco Haitong,2026-12-30,PRE,0.1291,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
044e1b739c924174a0969e5ae8deddf6,CDB,Banco Haitong,2027-12-30,PRE,0.1282,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
bb2fd4ea2a504c338a717c3ca628d3f4,CDB,Banco Haitong,2029-01-02,PRE,0.1286,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
f2773f8c078b47e58fd1c4d4d75ed47f,CDB,Banco Haitong,2030-01-02,PRE,0.13019999999999998,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
59ed9d13e11f413583683e7bb3e24c90,CDB,Banco Haitong,2030-12-30,PRE,0.1315,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
cdab5afe74774fb1996a80c67fc1adf7,CDB,Banco Haitong,2026-12-30,IPCA,0.08449999999999999,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
5c65d83a4ab347a69ead8c73850b0d24,CDB,Banco Haitong,2027-12-30,IPCA,0.0761,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
d4358fb7071e4f849065fe5d944dbe4c,CDB,Banco Haitong,2029-01-02,IPCA,0.07339999999999999,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
932664c3c2044d2a9b480e53f702a063,CDB,Banco Haitong,2030-01-02,IPCA,0.07179999999999999,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
71d4fa1f777e4859b8d88682ab145a46,CDB,Banco Haitong,2030-12-30,IPCA,0.0713,,1000.0,AAA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
4d8c043aca40441b8bce2290d940dc63,CDB,Banco ICBC,2026-01-29,%CDI,0.97,,1000.0,AA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
21d524dc59834ef3b4bbac9c2ba7e8f1,CDB,Banco ICBC,2026-03-02,%CDI,0.9749999999999999,,1000.0,AA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
87c98cdfd8194de8bf5c8d3cbec87f12,CDB,Banco ICBC,2026-03-30,%CDI,0.98,,1000.0,AA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
6eb214314ced4df38474d0589912e521,CDB,Banco ICBC,2026-06-29,%CDI,0.9875,,1000.0,AA,Crédito bancário,2026-01-05T21:26:58.385362+00:00
9c5ef99115ca435abcba9ec462fdf605,CDB,Banco Industrial,2028-12-26,CDI+,0.001,,1000.0,Aa2,Crédito bancário,2026-01-05T21:26:58.385362+00:00
00819ad41ae34924b75adafd87ed0df4,CDB,Banco Industrial,2026-12-28,CDI+,0.001,,1000.0,Aa2,Crédito bancário,2026-01-05T21:26:58.385362+00:00
c8ac7894fa044fda8ffcc5c9b8881fc6,CDB,Banco Industrial,2027-12-30,CDI+,0.0025,,1000.0,Aa2,Crédito bancário,2026-01-05T21:26:58.385362+00:00
b42cccc40138484e9697ab38fab5049d,CDB,Banco Industrial,2026-06-30,%CDI,0.97,,1000.0,Aa2,Crédito bancário,2026-01-05T21:26:58.385362+00:00
f6676efdecd34a5e825e443c1502eb0c,CDB,Banco Industrial,2026-09-29,%CDI,0.97,,1000.0,Aa2,Crédito bancário,2026-01-05T21:26:58.385362+00:00
665916c47a504094a00114137ce91593,CDB,Banco Industrial,2026-12-28,%CDI,0.98,,1000.0,Aa2,Crédito bancário,2026-01-05T21:26:58.385362+00:00
40e4887a18d24f2a98dc5a4af76962b3,CDB,Banco Industrial,2027-12-30,%CDI,0.99,,1000.0,Aa2,Crédito bancário,2026-01-05T21:26:58.385362+00:00
04bd594978cf476bb08dda2202746db8,CDB,Banco Industrial,2028-12-26,%CDI,1.0,,1000.0,Aa2,Crédito bancário,2026-01-05T21:26:58.385362+00:00
c23daf45c6b044cda393c78b6dfd3d75,CDB,Banco Industrial,2029-12-31,%CDI,1.005,,1000.0,Aa2,Crédito bancário,2026-01-05T21:26:58.385362+00:00
42a198e529154415a77e6cfc6b1f1305,CDB,Banco Industrial,2030-12-24,%CDI,1.01,,1000.0,Aa2,Crédito bancário,2026-01-05T21:26:58.385362+00:00
e74a3719e15448dfac48dc458f2ff535,CDB,Banco Industrial,2031-12-29,%CDI,1.01,,1000.0,Aa2,Crédito bancário,2026-01-05T21:26:58.385362+00:00
4c69666145344ed2b0c981a70d0ddc8a,CDB,Banco Luso,2026-12-28,%CDI,1.04,,1000.0,BB,Crédito bancário,2026-01-05T21:26:58.385362+00:00
849177c5f03340bbb38c33908a67c02d,CDB,Banco Luso,2027-12-21,%CDI,1.06,,1000.0,BB,Crédito bancário,2026-01-05T21:26:58.385362+00:00
